recall,precision,predictions,ground_truth,TP,FP,FN,mean_iou_of_tp,std_iou_of_tp,Dataset,img_dir,model,points_per_side,points_per_batch,pred_iou_thresh,stability_score_thresh,stability_score_offset,box_nms_thresh,crop_n_layers,crop_nms_thresh,crop_n_points_downscale_factor
0.9576271186440678,0.4296577946768061,263,118,113,150,5,0.9555822014808656,0.0381996110081672,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,0.7,0.7,1,0.7,2
0.940677966101695,0.4683544303797468,237,118,111,126,7,0.9587482213974,0.0324340015649795,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,0.7,0.7,1,0.7,4
0.9661016949152542,0.3114754098360656,366,118,114,252,4,0.95516037940979,0.036026157438755,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,0.7,0.7,2,0.7,1
0.9576271186440678,0.3883161512027491,291,118,113,178,5,0.9559484124183656,0.0377693623304367,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,0.7,0.7,2,0.7,2
0.9491525423728814,0.4516129032258064,248,118,112,136,6,0.95908784866333,0.0321565382182598,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,0.7,0.7,2,0.7,4
0.9067796610169492,0.5752688172043011,186,118,107,79,11,0.960890769958496,0.0271154455840587,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.0,0.7,0,0.7,1
0.9067796610169492,0.5752688172043011,186,118,107,79,11,0.960890769958496,0.0271154455840587,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.0,0.7,0,0.7,2
0.9067796610169492,0.5752688172043011,186,118,107,79,11,0.960890769958496,0.0271154455840587,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.0,0.7,0,0.7,4
0.9745762711864406,0.4035087719298245,285,118,115,170,3,0.9577046036720276,0.032112643122673,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.0,0.7,1,0.7,1
0.9491525423728814,0.4848484848484848,231,118,112,119,6,0.956949770450592,0.0354837216436862,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.0,0.7,1,0.7,2
0.9322033898305084,0.5288461538461539,208,118,110,98,8,0.960169553756714,0.0289021357893943,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.0,0.7,1,0.7,4
0.9745762711864406,0.3422619047619047,336,118,115,221,3,0.9554049968719482,0.0357910580933094,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.0,0.7,2,0.7,1
0.9491525423728814,0.4444444444444444,252,118,112,140,6,0.9573193192481996,0.0350013338029384,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.0,0.7,2,0.7,2
0.940677966101695,0.5091743119266054,218,118,111,107,7,0.960499346256256,0.028605269268155,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.0,0.7,2,0.7,4
0.9067796610169492,0.6331360946745562,169,118,107,62,11,0.960890769958496,0.0271154455840587,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.3,0.7,0,0.7,1
0.9067796610169492,0.6331360946745562,169,118,107,62,11,0.960890769958496,0.0271154455840587,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.3,0.7,0,0.7,2
0.9067796610169492,0.6331360946745562,169,118,107,62,11,0.960890769958496,0.0271154455840587,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.3,0.7,0,0.7,4
0.9745762711864406,0.4474708171206226,257,118,115,142,3,0.9577046036720276,0.032112643122673,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.3,0.7,1,0.7,1
0.9491525423728814,0.5333333333333333,210,118,112,98,6,0.956949770450592,0.0354837216436862,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.3,0.7,1,0.7,2
0.9322033898305084,0.5759162303664922,191,118,110,81,8,0.960169553756714,0.0289021357893943,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.3,0.7,1,0.7,4
0.9745762711864406,0.3807947019867549,302,118,115,187,3,0.955606997013092,0.0351882427930831,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.3,0.7,2,0.7,1
