recall,precision,predictions,ground_truth,TP,FP,FN,mean_iou_of_tp,std_iou_of_tp,error,Dataset,img_dir,model,points_per_side,points_per_batch,pred_iou_thresh,stability_score_thresh,stability_score_offset,box_nms_thresh,crop_n_layers,crop_nms_thresh,crop_n_points_downscale_factor
0.7232142857142857,0.7232142857142857,112,112,81,31,31,0.899904727935791,0.0417490378022193,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,0.7,0.7,1,0.7,4
0.8125,0.6319444444444444,144,112,91,53,21,0.9091662168502808,0.0378899425268173,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,0.7,0.7,2,0.7,1
0.7857142857142857,0.7096774193548387,124,112,88,36,24,0.9111007452011108,0.0383892506361007,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,0.7,0.7,2,0.7,2
0.7232142857142857,0.7232142857142857,112,112,81,31,31,0.9007665514945984,0.0421382151544094,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,0.7,0.7,2,0.7,4
0.5267857142857143,0.8194444444444444,72,112,59,13,53,0.898569643497467,0.0356025248765945,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.0,0.7,0,0.7,1
0.5267857142857143,0.8194444444444444,72,112,59,13,53,0.898569643497467,0.0356025248765945,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.0,0.7,0,0.7,2
0.5267857142857143,0.8194444444444444,72,112,59,13,53,0.898569643497467,0.0356025248765945,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.0,0.7,0,0.7,4
0.6339285714285714,0.7319587628865979,97,112,71,26,41,0.9185139536857604,0.0344362594187259,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.0,0.7,1,0.7,1
0.5892857142857143,0.8048780487804879,82,112,66,16,46,0.9201960563659668,0.0334799028933048,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.0,0.7,1,0.7,2
0.5535714285714286,0.7948717948717948,78,112,62,16,50,0.9104965925216676,0.0362719036638736,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.0,0.7,1,0.7,4
0.6339285714285714,0.696078431372549,102,112,71,31,41,0.9223682284355164,0.0302637349814176,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.0,0.7,2,0.7,1
0.5892857142857143,0.7857142857142857,84,112,66,18,46,0.9229999780654908,0.0294437501579523,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.0,0.7,2,0.7,2
0.5535714285714286,0.7948717948717948,78,112,62,16,50,0.9116223454475404,0.0365229398012161,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.0,0.7,2,0.7,4
0.2142857142857142,0.8888888888888888,27,112,24,3,88,0.9109287261962892,0.0264163296669721,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.3,0.7,0,0.7,1
0.2142857142857142,0.8888888888888888,27,112,24,3,88,0.9109287261962892,0.0264163296669721,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.3,0.7,0,0.7,2
0.2142857142857142,0.8888888888888888,27,112,24,3,88,0.9109287261962892,0.0264163296669721,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.3,0.7,0,0.7,4
0.3839285714285714,0.8431372549019608,51,112,43,8,69,0.9268977046012878,0.0330519638955593,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.3,0.7,1,0.7,1
0.3303571428571428,0.902439024390244,41,112,37,4,75,0.9249934554100036,0.032868169248104,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.3,0.7,1,0.7,2
0.2946428571428571,0.8918918918918919,37,112,33,4,79,0.9230884313583374,0.0277632120996713,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.3,0.7,1,0.7,4
0.3839285714285714,0.7962962962962963,54,112,43,11,69,0.9290427565574646,0.0316968075931072,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.3,0.7,2,0.7,1
0.3303571428571428,0.902439024390244,41,112,37,4,75,0.9249934554100036,0.032868169248104,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.3,0.7,2,0.7,2
0.2946428571428571,0.8918918918918919,37,112,33,4,79,0.9230884313583374,0.0277632120996713,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.92,1.3,0.7,2,0.7,4
0.3928571428571428,0.8461538461538461,52,112,44,8,68,0.9052969217300416,0.0294854678213596,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.95,0.7,0.7,0,0.7,1
0.3928571428571428,0.8461538461538461,52,112,44,8,68,0.9052969217300416,0.0294854678213596,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.95,0.7,0.7,0,0.7,2
